,date_game,team_name,opposing_team,team_avg_allowed,opp_avg_allowed
1003,2018-10-29,Los Angeles Lakers,Minnesota Timberwolves,122.0,117.16666666666667
1005,2018-11-03,Los Angeles Lakers,Portland Trail Blazers,121.125,110.375
1006,2018-11-04,Los Angeles Lakers,Toronto Raptors,119.88888888888889,107.77777777777777
1007,2018-11-07,Los Angeles Lakers,Minnesota Timberwolves,120.0,117.72727272727273
1008,2018-11-10,Los Angeles Lakers,Sacramento Kings,119.0909090909091,118.08333333333333
1010,2018-11-14,Los Angeles Lakers,Portland Trail Blazers,115.53846153846153,106.15384615384616
1011,2018-11-17,Los Angeles Lakers,Orlando Magic,115.64285714285714,108.53333333333333
1012,2018-11-18,Los Angeles Lakers,Miami Heat,116.6,110.46666666666667
1014,2018-11-23,Los Angeles Lakers,Utah Jazz,114.76470588235294,109.11111111111111
1015,2018-11-25,Los Angeles Lakers,Orlando Magic,113.0,108.78947368421052
1019,2018-12-02,Los Angeles Lakers,Phoenix Suns,111.72727272727273,113.4090909090909
1020,2018-12-05,Los Angeles Lakers,San Antonio Spurs,111.04347826086956,113.41666666666667
1021,2018-12-07,Los Angeles Lakers,San Antonio Spurs,111.125,113.72
1022,2018-12-08,Los Angeles Lakers,Memphis Grizzlies,112.0,102.375
1023,2018-12-10,Los Angeles Lakers,Miami Heat,111.07692307692308,108.48
1026,2018-12-16,Los Angeles Lakers,Washington Wizards,111.0,117.17241379310344
1028,2018-12-21,Los Angeles Lakers,New Orleans Pelicans,111.13333333333334,114.96666666666667
1029,2018-12-23,Los Angeles Lakers,Memphis Grizzlies,110.46666666666667,101.46666666666667
1031,2018-12-27,Los Angeles Lakers,Sacramento Kings,108.86666666666666,115.0
1033,2018-12-30,Los Angeles Lakers,Sacramento Kings,109.23333333333333,115.8
1034,2019-01-02,Los Angeles Lakers,Oklahoma City Thunder,108.9,104.4
1035,2019-01-04,Los Angeles Lakers,New York Knicks,108.7,117.4
1036,2019-01-06,Los Angeles Lakers,Minnesota Timberwolves,109.0,109.4
1039,2019-01-11,Los Angeles Lakers,Utah Jazz,108.6,103.8
1042,2019-01-17,Los Angeles Lakers,Oklahoma City Thunder,107.3,109.06666666666666
1045,2019-01-24,Los Angeles Lakers,Minnesota Timberwolves,111.0,110.16666666666667
1046,2019-01-27,Los Angeles Lakers,Phoenix Suns,111.4,116.46666666666667
1047,2019-01-29,Los Angeles Lakers,Philadelphia 76ers,110.9,111.53333333333333
1052,2019-02-10,Los Angeles Lakers,Philadelphia 76ers,113.53333333333333,112.3
1055,2019-02-23,Los Angeles Lakers,New Orleans Pelicans,115.1,114.53333333333333
1056,2019-02-25,Los Angeles Lakers,Memphis Grizzlies,116.03333333333333,105.9
1057,2019-02-27,Los Angeles Lakers,New Orleans Pelicans,115.43333333333334,114.56666666666666
1058,2019-03-01,Los Angeles Lakers,Milwaukee Bucks,115.56666666666666,106.7
1059,2019-03-02,Los Angeles Lakers,Phoenix Suns,116.46666666666667,119.66666666666667
1064,2019-03-14,Los Angeles Lakers,Toronto Raptors,117.0,111.1
1066,2019-03-17,Los Angeles Lakers,New York Knicks,116.86666666666666,110.8
1067,2019-03-19,Los Angeles Lakers,Milwaukee Bucks,117.4,109.33333333333333
1069,2019-03-24,Los Angeles Lakers,Sacramento Kings,118.36666666666666,112.7
1070,2019-03-26,Los Angeles Lakers,Washington Wizards,118.13333333333334,117.03333333333333
1071,2019-03-27,Los Angeles Lakers,Utah Jazz,118.3,107.16666666666667
1073,2019-03-31,Los Angeles Lakers,New Orleans Pelicans,118.36666666666666,118.2
1076,2018-10-22,Memphis Grizzlies,Utah Jazz,114.0,120.5
1077,2018-10-24,Memphis Grizzlies,Sacramento Kings,104.0,129.5
1078,2018-10-27,Memphis Grizzlies,Phoenix Suns,102.25,118.25
1079,2018-10-30,Memphis Grizzlies,Washington Wizards,101.0,125.0
1080,2018-11-02,Memphis Grizzlies,Utah Jazz,100.0,109.28571428571429
1081,2018-11-04,Memphis Grizzlies,Phoenix Suns,100.0,116.75
1084,2018-11-10,Memphis Grizzlies,Philadelphia 76ers,100.6,112.92307692307692
1085,2018-11-12,Memphis Grizzlies,Utah Jazz,101.0909090909091,109.91666666666667
1086,2018-11-14,Memphis Grizzlies,Milwaukee Bucks,100.66666666666667,109.6923076923077
1087,2018-11-16,Memphis Grizzlies,Sacramento Kings,101.61538461538461,115.5
1088,2018-11-18,Memphis Grizzlies,Minnesota Timberwolves,101.78571428571429,114.9375
1090,2018-11-21,Memphis Grizzlies,San Antonio Spurs,100.0,109.6875
1092,2018-11-25,Memphis Grizzlies,New York Knicks,100.83333333333333,114.3
1093,2018-11-27,Memphis Grizzlies,Toronto Raptors,100.94736842105263,107.80952380952381
1095,2018-12-02,Memphis Grizzlies,Philadelphia 76ers,103.0952380952381,112.5
1097,2018-12-07,Memphis Grizzlies,New Orleans Pelicans,102.34782608695652,116.26923076923077
1100,2018-12-12,Memphis Grizzlies,Portland Trail Blazers,102.8076923076923,110.44444444444444
1101,2018-12-14,Memphis Grizzlies,Miami Heat,102.07407407407408,108.55555555555556
1104,2018-12-19,Memphis Grizzlies,Portland Trail Blazers,102.36666666666666,110.76666666666667
1105,2018-12-21,Memphis Grizzlies,Sacramento Kings,101.96666666666667,116.73333333333333
1112,2019-01-05,Memphis Grizzlies,San Antonio Spurs,103.03333333333333,108.46666666666667
1113,2019-01-07,Memphis Grizzlies,New Orleans Pelicans,102.73333333333333,113.23333333333333
1114,2019-01-09,Memphis Grizzlies,San Antonio Spurs,103.63333333333334,108.83333333333333
1115,2019-01-12,Memphis Grizzlies,Miami Heat,102.96666666666667,104.06666666666666
1117,2019-01-16,Memphis Grizzlies,Milwaukee Bucks,103.46666666666667,106.93333333333334
1119,2019-01-19,Memphis Grizzlies,Toronto Raptors,104.86666666666666,108.8
1120,2019-01-21,Memphis Grizzlies,New Orleans Pelicans,105.9,115.5
1122,2019-01-25,Memphis Grizzlies,Sacramento Kings,106.16666666666667,115.06666666666666
1125,2019-01-30,Memphis Grizzlies,Minnesota Timberwolves,104.4,111.33333333333333
1127,2019-02-03,Memphis Grizzlies,New York Knicks,104.73333333333333,115.96666666666667
1128,2019-02-05,Memphis Grizzlies,Minnesota Timberwolves,104.1,112.0
1129,2019-02-07,Memphis Grizzlies,Oklahoma City Thunder,103.93333333333334,114.66666666666667
1130,2019-02-09,Memphis Grizzlies,New Orleans Pelicans,104.33333333333333,113.76666666666667
1131,2019-02-12,Memphis Grizzlies,San Antonio Spurs,104.56666666666666,110.56666666666666
1138,2019-03-03,Memphis Grizzlies,Oklahoma City Thunder,106.13333333333334,117.1
1139,2019-03-05,Memphis Grizzlies,Portland Trail Blazers,105.7,109.23333333333333
1140,2019-03-08,Memphis Grizzlies,Utah Jazz,105.63333333333334,107.8
1141,2019-03-10,Memphis Grizzlies,Orlando Magic,105.73333333333333,106.76666666666667
1143,2019-03-16,Memphis Grizzlies,Washington Wizards,106.13333333333334,116.56666666666666
1145,2019-03-22,Memphis Grizzlies,Orlando Magic,108.13333333333334,104.66666666666667
1146,2019-03-23,Memphis Grizzlies,Minnesota Timberwolves,108.5,116.96666666666667
1147,2019-03-25,Memphis Grizzlies,Oklahoma City Thunder,108.5,115.16666666666667
1149,2019-03-30,Memphis Grizzlies,Phoenix Suns,108.1,118.86666666666666
1151,2018-10-17,Miami Heat,Orlando Magic,,
1152,2018-10-18,Miami Heat,Washington Wizards,104.0,
1154,2018-10-24,Miami Heat,New York Knicks,109.66666666666667,110.25
1155,2018-10-27,Miami Heat,Portland Trail Blazers,104.0,116.5
1156,2018-10-29,Miami Heat,Sacramento Kings,105.4,120.33333333333333
1160,2018-11-07,Miami Heat,San Antonio Spurs,112.55555555555556,111.44444444444444
1162,2018-11-10,Miami Heat,Washington Wizards,110.0909090909091,120.18181818181819
1163,2018-11-12,Miami Heat,Philadelphia 76ers,110.58333333333333,112.85714285714286
1169,2018-11-25,Miami Heat,Toronto Raptors,109.44444444444444,107.45
1171,2018-11-30,Miami Heat,New Orleans Pelicans,110.5,116.95454545454545
1172,2018-12-02,Miami Heat,Utah Jazz,110.04761904761905,108.21739130434783
1173,2018-12-04,Miami Heat,Orlando Magic,109.5909090909091,108.1304347826087
1174,2018-12-07,Miami Heat,Phoenix Suns,109.3913043478261,113.8
1177,2018-12-12,Miami Heat,Utah Jazz,108.46153846153847,107.82142857142857
1179,2018-12-16,Miami Heat,New Orleans Pelicans,108.14285714285714,115.5
1181,2018-12-22,Miami Heat,Milwaukee Bucks,107.43333333333334,108.83333333333333
1182,2018-12-23,Miami Heat,Orlando Magic,106.86666666666666,107.06666666666666
1183,2018-12-26,Miami Heat,Toronto Raptors,106.16666666666667,107.9
1185,2018-12-30,Miami Heat,Minnesota Timberwolves,106.16666666666667,110.76666666666667
1187,2019-01-04,Miami Heat,Washington Wizards,105.2,115.1
1192,2019-01-15,Miami Heat,Milwaukee Bucks,104.0,107.86666666666666
1198,2019-01-27,Miami Heat,New York Knicks,103.13333333333334,115.96666666666667
1200,2019-02-01,Miami Heat,Oklahoma City Thunder,102.5,112.86666666666666
1202,2019-02-05,Miami Heat,Portland Trail Blazers,102.4,109.46666666666667
1203,2019-02-08,Miami Heat,Sacramento Kings,102.66666666666667,114.06666666666666
1207,2019-02-21,Miami Heat,Philadelphia 76ers,103.23333333333333,112.86666666666666
1209,2019-02-25,Miami Heat,Phoenix Suns,103.8,119.7
1216,2019-03-10,Miami Heat,Toronto Raptors,106.43333333333334,110.26666666666667
1218,2019-03-15,Miami Heat,Milwaukee Bucks,106.36666666666666,108.76666666666667
1220,2019-03-18,Miami Heat,Oklahoma City Thunder,105.66666666666667,117.16666666666667
1221,2019-03-20,Miami Heat,San Antonio Spurs,105.93333333333334,112.7
1222,2019-03-22,Miami Heat,Milwaukee Bucks,105.83333333333333,108.7
1223,2019-03-23,Miami Heat,Washington Wizards,105.56666666666666,117.93333333333334
1224,2019-03-26,Miami Heat,Orlando Magic,105.9,104.26666666666667
1226,2019-03-30,Miami Heat,New York Knicks,105.66666666666667,112.46666666666667
1229,2018-10-22,Milwaukee Bucks,New York Knicks,106.5,105.66666666666667
1230,2018-10-24,Milwaukee Bucks,Philadelphia 76ers,108.66666666666667,115.25
1231,2018-10-26,Milwaukee Bucks,Minnesota Timberwolves,108.5,115.6
1232,2018-10-27,Milwaukee Bucks,Orlando Magic,105.8,111.0
1233,2018-10-29,Milwaukee Bucks,Toronto Raptors,103.33333333333333,106.0
1235,2018-11-04,Milwaukee Bucks,Sacramento Kings,105.75,116.55555555555556
1236,2018-11-06,Milwaukee Bucks,Portland Trail Blazers,106.11111111111111,107.8
1243,2018-11-21,Milwaukee Bucks,Portland Trail Blazers,109.0,108.29411764705883
1244,2018-11-23,Milwaukee Bucks,Phoenix Suns,108.47058823529412,114.11764705882354
1245,2018-11-24,Milwaukee Bucks,San Antonio Spurs,108.88888888888889,108.83333333333333
1248,2018-12-01,Milwaukee Bucks,New York Knicks,110.0952380952381,113.73913043478261
1251,2018-12-09,Milwaukee Bucks,Toronto Raptors,110.20833333333333,107.96296296296296
1256,2018-12-19,Milwaukee Bucks,New Orleans Pelicans,108.79310344827586,115.16666666666667
1259,2018-12-25,Milwaukee Bucks,New York Knicks,108.6,116.6
1260,2018-12-27,Milwaukee Bucks,New York Knicks,108.0,116.56666666666666
1264,2019-01-05,Milwaukee Bucks,Toronto Raptors,108.6,107.96666666666667
1265,2019-01-07,Milwaukee Bucks,Utah Jazz,108.8,104.13333333333334
1267,2019-01-11,Milwaukee Bucks,Washington Wizards,108.26666666666667,115.43333333333334
1271,2019-01-19,Milwaukee Bucks,Orlando Magic,106.43333333333334,107.23333333333333
1274,2019-01-27,Milwaukee Bucks,Oklahoma City Thunder,106.8,111.5
1276,2019-01-31,Milwaukee Bucks,Toronto Raptors,106.06666666666666,109.16666666666667
1277,2019-02-02,Milwaukee Bucks,Washington Wizards,105.46666666666667,113.3
1279,2019-02-06,Milwaukee Bucks,Washington Wizards,104.13333333333334,115.2
1281,2019-02-09,Milwaukee Bucks,Orlando Magic,105.43333333333334,107.86666666666666
1285,2019-02-23,Milwaukee Bucks,Minnesota Timberwolves,105.1,112.13333333333334
1287,2019-02-27,Milwaukee Bucks,Sacramento Kings,105.6,113.13333333333334
1289,2019-03-02,Milwaukee Bucks,Utah Jazz,107.56666666666666,106.8
1290,2019-03-04,Milwaukee Bucks,Phoenix Suns,108.23333333333333,119.6
1293,2019-03-10,Milwaukee Bucks,San Antonio Spurs,108.8,113.16666666666667
1294,2019-03-12,Milwaukee Bucks,New Orleans Pelicans,109.1,115.16666666666667
1296,2019-03-17,Milwaukee Bucks,Philadelphia 76ers,108.63333333333334,110.33333333333333
1304,2018-10-17,Minnesota Timberwolves,San Antonio Spurs,,
1308,2018-10-24,Minnesota Timberwolves,Toronto Raptors,116.5,106.0
1311,2018-10-31,Minnesota Timberwolves,Utah Jazz,117.57142857142857,106.16666666666667
1313,2018-11-04,Minnesota Timberwolves,Portland Trail Blazers,118.22222222222223,110.77777777777777
1316,2018-11-09,Minnesota Timberwolves,Sacramento Kings,117.41666666666667,118.81818181818181
1318,2018-11-14,Minnesota Timberwolves,New Orleans Pelicans,117.35714285714286,116.46153846153847
1319,2018-11-16,Minnesota Timberwolves,Portland Trail Blazers,116.2,107.57142857142857
1325,2018-11-28,Minnesota Timberwolves,San Antonio Spurs,111.19047619047619,110.05
1329,2018-12-08,Minnesota Timberwolves,Portland Trail Blazers,109.48,110.64
1331,2018-12-12,Minnesota Timberwolves,Sacramento Kings,109.85185185185185,114.92307692307692
1332,2018-12-15,Minnesota Timberwolves,Phoenix Suns,110.96428571428571,113.20689655172414
1333,2018-12-17,Minnesota Timberwolves,Sacramento Kings,110.82758620689656,115.89655172413794
1335,2018-12-21,Minnesota Timberwolves,San Antonio Spurs,111.2,109.6
1336,2018-12-23,Minnesota Timberwolves,Oklahoma City Thunder,111.23333333333333,105.2
1340,2018-12-31,Minnesota Timberwolves,New Orleans Pelicans,110.06666666666666,114.06666666666666
1342,2019-01-04,Minnesota Timberwolves,Orlando Magic,109.83333333333333,105.93333333333334
1344,2019-01-08,Minnesota Timberwolves,Oklahoma City Thunder,108.56666666666666,104.1
1346,2019-01-12,Minnesota Timberwolves,New Orleans Pelicans,108.63333333333334,113.96666666666667
1347,2019-01-15,Minnesota Timberwolves,Philadelphia 76ers,108.13333333333334,112.4
1348,2019-01-18,Minnesota Timberwolves,San Antonio Spurs,109.33333333333333,109.03333333333333
1349,2019-01-20,Minnesota Timberwolves,Phoenix Suns,109.86666666666666,115.46666666666667
1350,2019-01-22,Minnesota Timberwolves,Phoenix Suns,110.46666666666667,115.53333333333333
1352,2019-01-25,Minnesota Timberwolves,Utah Jazz,110.23333333333333,103.16666666666667
1353,2019-01-27,Minnesota Timberwolves,Utah Jazz,110.36666666666666,102.83333333333333
1357,2019-02-07,Minnesota Timberwolves,Orlando Magic,111.66666666666667,108.26666666666667
1358,2019-02-08,Minnesota Timberwolves,New Orleans Pelicans,112.7,113.4
1361,2019-02-22,Minnesota Timberwolves,New York Knicks,113.36666666666666,113.1
1363,2019-02-25,Minnesota Timberwolves,Sacramento Kings,113.23333333333333,113.8
1366,2019-03-03,Minnesota Timberwolves,Washington Wizards,113.23333333333333,116.06666666666666
1367,2019-03-05,Minnesota Timberwolves,Oklahoma City Thunder,114.0,116.5
1369,2019-03-09,Minnesota Timberwolves,Washington Wizards,115.13333333333334,116.03333333333333
1370,2019-03-10,Minnesota Timberwolves,New York Knicks,116.0,112.16666666666667
1372,2019-03-14,Minnesota Timberwolves,Utah Jazz,115.56666666666666,107.86666666666666
1379,2019-03-30,Minnesota Timberwolves,Philadelphia 76ers,116.3,111.63333333333334
1381,2018-10-19,New Orleans Pelicans,Sacramento Kings,112.0,123.0
1384,2018-10-27,New Orleans Pelicans,Utah Jazz,116.25,105.5
1387,2018-11-01,New Orleans Pelicans,Portland Trail Blazers,120.57142857142857,109.14285714285714
1388,2018-11-03,New Orleans Pelicans,San Antonio Spurs,122.0,113.0
1389,2018-11-05,New Orleans Pelicans,Oklahoma City Thunder,120.55555555555556,110.75
1391,2018-11-10,New Orleans Pelicans,Phoenix Suns,118.63636363636364,114.0
1392,2018-11-12,New Orleans Pelicans,Toronto Raptors,117.0,108.07692307692308
1394,2018-11-16,New Orleans Pelicans,New York Knicks,115.78571428571429,112.66666666666667
1396,2018-11-19,New Orleans Pelicans,San Antonio Spurs,116.25,107.66666666666667
1397,2018-11-21,New Orleans Pelicans,Philadelphia 76ers,116.82352941176471,112.89473684210526
1398,2018-11-23,New Orleans Pelicans,New York Knicks,117.05555555555556,114.57894736842105
1399,2018-11-24,New Orleans Pelicans,Washington Wizards,116.89473684210526,117.38888888888889
1401,2018-11-28,New Orleans Pelicans,Washington Wizards,117.57142857142857,117.9
1409,2018-12-12,New Orleans Pelicans,Oklahoma City Thunder,115.55172413793103,104.72
1413,2018-12-23,New Orleans Pelicans,Sacramento Kings,115.06666666666666,115.06666666666666
1425,2019-01-18,New Orleans Pelicans,Portland Trail Blazers,115.06666666666666,111.13333333333334
1428,2019-01-24,New Orleans Pelicans,Oklahoma City Thunder,113.36666666666666,111.1
1429,2019-01-26,New Orleans Pelicans,San Antonio Spurs,113.63333333333334,109.0
1432,2019-02-02,New Orleans Pelicans,San Antonio Spurs,113.46666666666667,108.4
1437,2019-02-12,New Orleans Pelicans,Orlando Magic,113.5,107.13333333333334
1438,2019-02-14,New Orleans Pelicans,Oklahoma City Thunder,113.83333333333333,113.76666666666667
1441,2019-02-25,New Orleans Pelicans,Philadelphia 76ers,114.96666666666667,112.6
1443,2019-03-01,New Orleans Pelicans,Phoenix Suns,115.0,120.3
1445,2019-03-04,New Orleans Pelicans,Utah Jazz,114.46666666666667,107.06666666666666
1446,2019-03-06,New Orleans Pelicans,Utah Jazz,114.46666666666667,107.9
1447,2019-03-08,New Orleans Pelicans,Toronto Raptors,114.66666666666667,110.26666666666667
1450,2019-03-15,New Orleans Pelicans,Portland Trail Blazers,116.23333333333333,110.46666666666667
1451,2019-03-16,New Orleans Pelicans,Phoenix Suns,117.13333333333334,116.8
1453,2019-03-20,New Orleans Pelicans,Orlando Magic,118.1,104.9
1456,2019-03-28,New Orleans Pelicans,Sacramento Kings,117.1,113.63333333333334
1467,2018-11-04,New York Knicks,Washington Wizards,109.77777777777777,123.875
1470,2018-11-10,New York Knicks,Toronto Raptors,109.91666666666667,107.75
1471,2018-11-11,New York Knicks,Orlando Magic,111.3076923076923,109.66666666666667
1472,2018-11-14,New York Knicks,Oklahoma City Thunder,111.57142857142857,106.15384615384616
1474,2018-11-18,New York Knicks,Orlando Magic,113.6875,109.0625
1475,2018-11-20,New York Knicks,Portland Trail Blazers,114.70588235294117,107.9375
1480,2018-11-28,New York Knicks,Philadelphia 76ers,113.5909090909091,114.13636363636364
1482,2018-12-03,New York Knicks,Washington Wizards,114.58333333333333,117.1304347826087
1489,2018-12-17,New York Knicks,Phoenix Suns,115.3,112.73333333333333
1490,2018-12-19,New York Knicks,Philadelphia 76ers,116.0,112.53333333333333
1494,2018-12-29,New York Knicks,Utah Jazz,116.03333333333333,105.8
1497,2019-01-07,New York Knicks,Portland Trail Blazers,117.6,111.03333333333333
1500,2019-01-13,New York Knicks,Philadelphia 76ers,118.36666666666666,112.63333333333334
1501,2019-01-17,New York Knicks,Washington Wizards,117.7,116.83333333333333
1502,2019-01-21,New York Knicks,Oklahoma City Thunder,117.23333333333333,110.73333333333333
1512,2019-02-09,New York Knicks,Toronto Raptors,114.46666666666667,108.66666666666667
1514,2019-02-13,New York Knicks,Philadelphia 76ers,113.56666666666666,112.56666666666666
1517,2019-02-24,New York Knicks,San Antonio Spurs,113.16666666666667,111.96666666666667
1518,2019-02-26,New York Knicks,Orlando Magic,112.96666666666667,106.66666666666667
1521,2019-03-04,New York Knicks,Sacramento Kings,112.53333333333333,114.0
1522,2019-03-06,New York Knicks,Phoenix Suns,112.56666666666666,119.1
1523,2019-03-09,New York Knicks,Sacramento Kings,112.5,113.16666666666667
1526,2019-03-15,New York Knicks,San Antonio Spurs,110.9,113.06666666666666
1528,2019-03-18,New York Knicks,Toronto Raptors,111.2,110.0
1529,2019-03-20,New York Knicks,Utah Jazz,111.4,107.03333333333333
1532,2019-03-28,New York Knicks,Toronto Raptors,112.8,109.16666666666667
1536,2018-10-21,Oklahoma City Thunder,Sacramento Kings,108.0,136.0
1538,2018-10-28,Oklahoma City Thunder,Phoenix Suns,112.0,118.0
1541,2018-11-02,Oklahoma City Thunder,Washington Wizards,110.71428571428571,122.42857142857143
1546,2018-11-12,Oklahoma City Thunder,Phoenix Suns,106.58333333333333,114.41666666666667
1548,2018-11-17,Oklahoma City Thunder,Phoenix Suns,105.92857142857143,113.35714285714286
1549,2018-11-19,Oklahoma City Thunder,Sacramento Kings,105.53333333333333,116.3125
1558,2018-12-10,Oklahoma City Thunder,Utah Jazz,104.375,107.29629629629629
1563,2018-12-19,Oklahoma City Thunder,Sacramento Kings,105.0,116.43333333333334
1564,2018-12-22,Oklahoma City Thunder,Utah Jazz,105.26666666666667,105.36666666666666
1567,2018-12-28,Oklahoma City Thunder,Phoenix Suns,104.8,112.83333333333333
1571,2019-01-04,Oklahoma City Thunder,Portland Trail Blazers,104.16666666666667,110.46666666666667
1572,2019-01-06,Oklahoma City Thunder,Washington Wizards,104.1,115.76666666666667
1574,2019-01-10,Oklahoma City Thunder,San Antonio Spurs,105.2,108.56666666666666
1575,2019-01-12,Oklahoma City Thunder,San Antonio Spurs,107.66666666666667,109.6
1578,2019-01-19,Oklahoma City Thunder,Philadelphia 76ers,110.23333333333333,111.66666666666667
1580,2019-01-22,Oklahoma City Thunder,Portland Trail Blazers,110.46666666666667,109.76666666666667
1583,2019-01-29,Oklahoma City Thunder,Orlando Magic,111.73333333333333,106.9
1586,2019-02-05,Oklahoma City Thunder,Orlando Magic,114.33333333333333,106.86666666666666
1589,2019-02-11,Oklahoma City Thunder,Portland Trail Blazers,114.0,109.8
1591,2019-02-22,Oklahoma City Thunder,Utah Jazz,114.5,104.73333333333333
1592,2019-02-23,Oklahoma City Thunder,Sacramento Kings,115.93333333333334,113.7
1594,2019-02-28,Oklahoma City Thunder,Philadelphia 76ers,116.96666666666667,112.76666666666667
1595,2019-03-02,Oklahoma City Thunder,San Antonio Spurs,117.03333333333333,113.3
1598,2019-03-07,Oklahoma City Thunder,Portland Trail Blazers,117.46666666666667,109.33333333333333
1600,2019-03-11,Oklahoma City Thunder,Utah Jazz,118.53333333333333,108.4
1605,2019-03-20,Oklahoma City Thunder,Toronto Raptors,115.9,109.2
1606,2019-03-22,Oklahoma City Thunder,Toronto Raptors,116.26666666666667,109.5
1613,2018-10-20,Orlando Magic,Philadelphia 76ers,110.5,106.5
1615,2018-10-25,Orlando Magic,Portland Trail Blazers,106.75,117.33333333333333
1617,2018-10-30,Orlando Magic,Sacramento Kings,111.33333333333333,119.28571428571429
1619,2018-11-04,Orlando Magic,San Antonio Spurs,111.875,110.75
1622,2018-11-09,Orlando Magic,Washington Wizards,109.81818181818181,120.5
1624,2018-11-12,Orlando Magic,Washington Wizards,108.07692307692308,119.33333333333333
1625,2018-11-14,Orlando Magic,Philadelphia 76ers,108.71428571428571,112.93333333333334
1628,2018-11-20,Orlando Magic,Toronto Raptors,109.52941176470588,108.41176470588235
1632,2018-11-28,Orlando Magic,Portland Trail Blazers,108.9047619047619,110.65
1633,2018-11-30,Orlando Magic,Phoenix Suns,109.18181818181819,114.0952380952381
1639,2018-12-15,Orlando Magic,Utah Jazz,107.32142857142857,107.0
1640,2018-12-19,Orlando Magic,San Antonio Spurs,106.6896551724138,110.63333333333334
1643,2018-12-26,Orlando Magic,Phoenix Suns,106.9,112.73333333333333
1644,2018-12-28,Orlando Magic,Toronto Raptors,107.1,107.8
1650,2019-01-07,Orlando Magic,Sacramento Kings,105.8,117.1
1651,2019-01-09,Orlando Magic,Utah Jazz,106.16666666666667,104.53333333333333
1659,2019-01-25,Orlando Magic,Washington Wizards,107.5,115.53333333333333
1671,2019-02-24,Orlando Magic,Toronto Raptors,106.4,110.63333333333334
1676,2019-03-05,Orlando Magic,Philadelphia 76ers,106.4,112.5
1679,2019-03-13,Orlando Magic,Washington Wizards,106.26666666666667,116.8
1684,2019-03-25,Orlando Magic,Philadelphia 76ers,105.0,111.06666666666666
1695,2018-10-30,Philadelphia 76ers,Toronto Raptors,111.28571428571429,108.57142857142857
1704,2018-11-16,Philadelphia 76ers,Utah Jazz,112.8125,108.92857142857143
1706,2018-11-19,Philadelphia 76ers,Phoenix Suns,112.83333333333333,113.13333333333334
1711,2018-11-30,Philadelphia 76ers,Washington Wizards,113.1304347826087,118.23809523809524
1713,2018-12-05,Philadelphia 76ers,Toronto Raptors,111.8,108.28
1719,2018-12-17,Philadelphia 76ers,San Antonio Spurs,112.03333333333333,111.03333333333333
1721,2018-12-22,Philadelphia 76ers,Toronto Raptors,112.33333333333333,107.2
1723,2018-12-27,Philadelphia 76ers,Utah Jazz,111.2,105.46666666666667
1724,2018-12-30,Philadelphia 76ers,Portland Trail Blazers,111.0,110.5
1726,2019-01-02,Philadelphia 76ers,Phoenix Suns,111.7,113.76666666666667
1728,2019-01-08,Philadelphia 76ers,Washington Wizards,112.2,115.06666666666666
1729,2019-01-09,Philadelphia 76ers,Washington Wizards,111.96666666666667,115.56666666666666
1736,2019-01-23,Philadelphia 76ers,San Antonio Spurs,111.13333333333334,109.43333333333334
1740,2019-02-02,Philadelphia 76ers,Sacramento Kings,110.3,113.33333333333333
1741,2019-02-05,Philadelphia 76ers,Toronto Raptors,111.1,108.66666666666667
1747,2019-02-23,Philadelphia 76ers,Portland Trail Blazers,112.03333333333333,110.4
1756,2019-03-15,Philadelphia 76ers,Sacramento Kings,110.76666666666667,112.86666666666666
1770,2018-10-31,Phoenix Suns,San Antonio Spurs,117.83333333333333,116.83333333333333
1771,2018-11-02,Phoenix Suns,Toronto Raptors,118.14285714285714,109.0
1777,2018-11-14,Phoenix Suns,San Antonio Spurs,114.6923076923077,107.58333333333333
1787,2018-12-04,Phoenix Suns,Sacramento Kings,113.69565217391305,117.13636363636364
1788,2018-12-06,Phoenix Suns,Portland Trail Blazers,114.04166666666667,111.66666666666667
1791,2018-12-11,Phoenix Suns,San Antonio Spurs,114.18518518518519,113.33333333333333
1796,2018-12-22,Phoenix Suns,Washington Wizards,112.53333333333333,117.73333333333333
1805,2019-01-08,Phoenix Suns,Sacramento Kings,115.5,115.46666666666667
1809,2019-01-17,Phoenix Suns,Toronto Raptors,115.36666666666666,107.93333333333334
1813,2019-01-24,Phoenix Suns,Portland Trail Blazers,115.53333333333333,109.7
1816,2019-01-29,Phoenix Suns,San Antonio Spurs,117.03333333333333,108.93333333333334
1819,2019-02-06,Phoenix Suns,Utah Jazz,117.43333333333334,104.66666666666667
1821,2019-02-10,Phoenix Suns,Sacramento Kings,117.26666666666667,113.7
1830,2019-03-09,Phoenix Suns,Portland Trail Blazers,118.36666666666666,110.0
1832,2019-03-13,Phoenix Suns,Utah Jazz,117.83333333333333,107.86666666666666
1837,2019-03-23,Phoenix Suns,Sacramento Kings,118.0,112.66666666666667
1838,2019-03-25,Phoenix Suns,Utah Jazz,118.63333333333334,107.5
1839,2019-03-27,Phoenix Suns,Washington Wizards,118.43333333333334,117.83333333333333
1842,2018-10-20,Portland Trail Blazers,San Antonio Spurs,119.0,108.0
1843,2018-10-22,Portland Trail Blazers,Washington Wizards,113.5,115.0
1856,2018-11-18,Portland Trail Blazers,Washington Wizards,107.86666666666666,116.73333333333333
1863,2018-12-02,Portland Trail Blazers,San Antonio Spurs,110.81818181818181,112.04545454545455
