,date_game,team_name,opposing_team,Team TS%,Team eFG%,Team ORtg,Opp TS%,Opp eFG%,Opp ORtg
37,2017-01-10,Atlanta Hawks,Brooklyn Nets,0.5351333333333333,0.5019000000000001,104.18666666666672,0.5528999999999998,0.5099333333333333,103.45333333333336
38,2017-01-13,Atlanta Hawks,Boston Celtics,0.5328666666666667,0.5004333333333334,104.24666666666673,0.5618,0.5215666666666667,112.03333333333336
39,2017-01-15,Atlanta Hawks,Milwaukee Bucks,0.5316666666666667,0.49776666666666675,104.01666666666674,0.5724999999999999,0.5380999999999999,112.10333333333337
40,2017-01-16,Atlanta Hawks,New York Knicks,0.5351666666666668,0.5013000000000001,105.01666666666674,0.5368333333333334,0.4987333333333332,109.03666666666663
41,2017-01-18,Atlanta Hawks,Detroit Pistons,0.5328666666666668,0.5004000000000001,105.12666666666674,0.5327333333333334,0.5043666666666667,107.42333333333335
42,2017-01-20,Atlanta Hawks,Chicago Bulls,0.5321666666666668,0.4976333333333333,105.25666666666672,0.5164666666666664,0.4694999999999999,106.02
43,2017-01-21,Atlanta Hawks,Philadelphia 76ers,0.5349333333333334,0.5008,105.47666666666672,0.5354333333333331,0.4984333333333332,103.41333333333338
44,2017-01-23,Atlanta Hawks,Los Angeles Clippers,0.5355333333333334,0.5013,105.86333333333339,0.5626666666666665,0.5273,111.05333333333334
45,2017-01-25,Atlanta Hawks,Chicago Bulls,0.5362333333333333,0.5019333333333332,106.28000000000004,0.5152999999999998,0.4656333333333332,105.18999999999998
46,2017-01-27,Atlanta Hawks,Washington Wizards,0.5450999999999999,0.5105666666666665,107.99666666666671,0.5773999999999998,0.5421666666666667,112.38999999999996
47,2017-01-29,Atlanta Hawks,New York Knicks,0.5433666666666667,0.5074,107.51000000000003,0.5412333333333333,0.5025999999999998,109.90666666666665
48,2017-02-01,Atlanta Hawks,Miami Heat,0.5437333333333333,0.5078666666666666,107.84000000000005,0.5379666666666661,0.5123666666666665,105.75333333333334
49,2017-02-02,Atlanta Hawks,Houston Rockets,0.5408999999999999,0.5038666666666666,107.43333333333338,0.5903333333333334,0.553166666666667,115.71666666666665
50,2017-02-04,Atlanta Hawks,Orlando Magic,0.5460666666666666,0.5094333333333332,108.02333333333337,0.5343333333333331,0.5057333333333335,106.51333333333329
51,2017-02-06,Atlanta Hawks,Utah Jazz,0.5521666666666666,0.5144999999999998,109.1366666666667,0.5627999999999997,0.5250333333333334,109.36000000000004
52,2017-02-08,Atlanta Hawks,Denver Nuggets,0.5520333333333334,0.5144666666666665,109.33666666666669,0.5797333333333334,0.5406,116.39666666666666
53,2017-02-10,Atlanta Hawks,Sacramento Kings,0.5532333333333332,0.5156999999999999,109.72666666666669,0.5728000000000002,0.5312999999999996,110.59666666666672
54,2017-02-13,Atlanta Hawks,Portland Trail Blazers,0.5546666666666666,0.5169333333333332,109.73000000000003,0.5564666666666664,0.5169666666666668,110.06666666666663
55,2017-02-15,Atlanta Hawks,Los Angeles Clippers,0.5517333333333333,0.5124999999999998,109.11000000000004,0.5666999999999995,0.5342666666666668,111.38333333333334
56,2017-02-24,Atlanta Hawks,Miami Heat,0.5469333333333334,0.5074999999999998,107.6966666666667,0.560633333333333,0.5331666666666662,109.02666666666669
57,2017-02-25,Atlanta Hawks,Orlando Magic,0.545,0.5039999999999999,107.38000000000004,0.530133333333333,0.4973333333333334,104.26666666666662
58,2017-02-27,Atlanta Hawks,Boston Celtics,0.5384333333333334,0.49789999999999984,106.3866666666667,0.591,0.5465000000000001,115.87666666666668
59,2017-03-01,Atlanta Hawks,Dallas Mavericks,0.5407666666666667,0.4998666666666665,106.87333333333336,0.559233333333333,0.5246333333333333,109.64666666666662
60,2017-03-03,Atlanta Hawks,Cleveland Cavaliers,0.5450666666666667,0.5053333333333332,106.83000000000003,0.5814,0.5469999999999999,114.05666666666666
61,2017-03-05,Atlanta Hawks,Indiana Pacers,0.5493,0.5094333333333332,107.7266666666667,0.5748,0.5316999999999998,111.63000000000004
62,2017-03-06,Atlanta Hawks,Golden State Warriors,0.5519,0.5127333333333332,107.94333333333337,0.6024666666666667,0.5661000000000003,116.84000000000005
63,2017-03-08,Atlanta Hawks,Brooklyn Nets,0.5535666666666665,0.5145333333333331,108.11000000000004,0.5545999999999994,0.5149333333333336,104.78999999999996
64,2017-03-10,Atlanta Hawks,Toronto Raptors,0.5520666666666666,0.5118666666666665,107.75333333333336,0.5532666666666668,0.5094000000000002,111.00333333333336
65,2017-03-11,Atlanta Hawks,Memphis Grizzlies,0.5511999999999999,0.5107999999999998,107.48333333333336,0.5559666666666667,0.5109999999999998,112.74999999999999
66,2017-03-13,Atlanta Hawks,San Antonio Spurs,0.5556333333333333,0.5151999999999998,107.82333333333335,0.5637666666666667,0.5235666666666668,111.99666666666666
67,2017-03-16,Atlanta Hawks,Memphis Grizzlies,0.5547666666666667,0.5156666666666664,107.54666666666668,0.5528666666666668,0.5093333333333332,112.30333333333331
68,2017-03-18,Atlanta Hawks,Portland Trail Blazers,0.5544666666666667,0.5139666666666663,106.99333333333335,0.5585999999999999,0.5198999999999999,110.75999999999995
69,2017-03-20,Atlanta Hawks,Charlotte Hornets,0.5522333333333334,0.5109333333333331,106.56333333333335,0.5472333333333331,0.49956666666666655,108.52999999999999
70,2017-03-22,Atlanta Hawks,Washington Wizards,0.5481666666666667,0.5077999999999998,105.78000000000002,0.5736333333333334,0.5337333333333334,113.97000000000003
71,2017-03-24,Atlanta Hawks,Milwaukee Bucks,0.5465,0.5048999999999998,105.34000000000002,0.574833333333333,0.5338,111.11
72,2017-03-26,Atlanta Hawks,Brooklyn Nets,0.5469666666666666,0.5060666666666664,105.51333333333336,0.5579333333333327,0.5133666666666667,105.89666666666663
73,2017-03-28,Atlanta Hawks,Phoenix Suns,0.5418333333333333,0.5007999999999998,105.03333333333336,0.540966666666667,0.4928333333333333,107.32000000000002
74,2017-03-29,Atlanta Hawks,Philadelphia 76ers,0.5398999999999999,0.49753333333333316,104.40333333333336,0.5474999999999997,0.5082999999999999,105.58333333333336
75,2016-10-26,Boston Celtics,Brooklyn Nets,,,,,,
76,2016-10-27,Boston Celtics,Chicago Bulls,0.629,0.601,118.4,,,
77,2016-10-29,Boston Celtics,Charlotte Hornets,0.6005,0.577,111.75,0.505,0.4535,105.35
78,2016-11-02,Boston Celtics,Chicago Bulls,0.5963333333333334,0.576,111.16666666666667,0.5756666666666667,0.5313333333333333,118.13333333333333
79,2016-11-03,Boston Celtics,Cleveland Cavaliers,0.58875,0.57,111.5,0.57075,0.532,116.0
80,2016-11-06,Boston Celtics,Denver Nuggets,0.5864,0.5631999999999999,113.75999999999999,0.5064,0.4506,100.1
81,2016-11-09,Boston Celtics,Washington Wizards,0.5785,0.5526666666666666,112.58333333333333,0.5191666666666667,0.4748333333333334,101.64999999999999
82,2016-11-11,Boston Celtics,New York Knicks,0.5691428571428572,0.5442857142857143,111.11428571428571,0.5424285714285715,0.51,107.9
83,2016-11-12,Boston Celtics,Indiana Pacers,0.5640000000000001,0.5325,111.39999999999999,0.5555555555555556,0.5226666666666667,107.3777777777778
84,2016-11-14,Boston Celtics,New Orleans Pelicans,0.5630000000000001,0.5275555555555554,111.54444444444444,0.5142,0.47309999999999997,100.96
85,2016-11-16,Boston Celtics,Dallas Mavericks,0.5573,0.5210999999999999,110.92,0.5082222222222222,0.471,100.35555555555555
86,2016-11-18,Boston Celtics,Golden State Warriors,0.5541818181818182,0.5173636363636362,109.95454545454545,0.6105454545454546,0.5736363636363636,117.15454545454546
87,2016-11-19,Boston Celtics,Detroit Pistons,0.5481666666666667,0.5109166666666666,108.45,0.5076923076923077,0.4705384615384617,103.06923076923077
88,2016-11-21,Boston Celtics,Minnesota Timberwolves,0.5463846153846155,0.5082307692307692,108.5,0.5575833333333333,0.5175833333333334,111.49999999999999
89,2016-11-23,Boston Celtics,Brooklyn Nets,0.5465714285714286,0.5093571428571428,108.31428571428572,0.5542307692307693,0.5093076923076924,104.36153846153846
90,2016-11-25,Boston Celtics,San Antonio Spurs,0.5466000000000001,0.5111333333333333,108.36666666666666,0.5633333333333332,0.5134666666666666,111.59333333333333
91,2016-11-28,Boston Celtics,Miami Heat,0.5463125000000001,0.5121249999999999,108.49375,0.5015000000000001,0.472875,102.11250000000001
92,2016-11-30,Boston Celtics,Detroit Pistons,0.5490588235294118,0.514235294117647,108.91764705882353,0.516736842105263,0.4818947368421054,105.17894736842106
93,2016-12-02,Boston Celtics,Sacramento Kings,0.5502777777777779,0.5146666666666666,109.69444444444446,0.5478888888888889,0.5030555555555556,107.98333333333335
94,2016-12-03,Boston Celtics,Philadelphia 76ers,0.5483157894736843,0.5124210526315789,109.32105263157897,0.5229473684210526,0.4934736842105263,98.86842105263159
95,2016-12-05,Boston Celtics,Houston Rockets,0.55105,0.51445,109.69500000000002,0.5799000000000001,0.5487000000000001,114.83500000000001
96,2016-12-07,Boston Celtics,Orlando Magic,0.549,0.5128095238095238,109.55238095238097,0.5077727272727273,0.47490909090909095,100.99545454545455
97,2016-12-09,Boston Celtics,Toronto Raptors,0.5515454545454546,0.5146818181818182,110.2727272727273,0.581590909090909,0.5360909090909092,118.17272727272726
98,2016-12-11,Boston Celtics,Oklahoma City Thunder,0.549608695652174,0.513,109.76521739130436,0.5413913043478261,0.5072173913043478,106.77826086956524
99,2016-12-14,Boston Celtics,San Antonio Spurs,0.5480833333333334,0.5127083333333333,109.5791666666667,0.5633333333333334,0.518375,110.90000000000002
100,2016-12-16,Boston Celtics,Charlotte Hornets,0.54792,0.5122,109.45200000000003,0.5410384615384616,0.4975384615384616,107.1038461538461
101,2016-12-18,Boston Celtics,Miami Heat,0.5475000000000001,0.5115,109.0692307692308,0.5076296296296297,0.4796666666666668,104.07037037037037
102,2016-12-20,Boston Celtics,Memphis Grizzlies,0.547,0.5112962962962962,109.09259259259261,0.5104137931034483,0.4623793103448276,102.4862068965517
103,2016-12-22,Boston Celtics,Indiana Pacers,0.5479285714285715,0.5102142857142857,109.30714285714286,0.5449,0.5022333333333332,106.02999999999999
104,2016-12-23,Boston Celtics,Oklahoma City Thunder,0.5471379310344828,0.5087241379310344,109.18965517241381,0.5407931034482758,0.5046206896551724,107.7689655172414
105,2016-12-25,Boston Celtics,New York Knicks,0.5467666666666667,0.5080666666666667,109.29333333333335,0.5346896551724138,0.49724137931034484,108.53793103448272
106,2016-12-27,Boston Celtics,Memphis Grizzlies,0.5452666666666667,0.5066666666666666,109.57000000000001,0.5136999999999999,0.4653,103.21999999999997
107,2016-12-29,Boston Celtics,Cleveland Cavaliers,0.5462000000000001,0.5066666666666666,110.07000000000001,0.5734333333333334,0.5361,114.44666666666669
108,2016-12-30,Boston Celtics,Miami Heat,0.5474666666666668,0.5067333333333334,110.41333333333336,0.5124,0.4866333333333335,103.38666666666667
109,2017-01-03,Boston Celtics,Utah Jazz,0.5510666666666668,0.5092666666666666,110.83000000000001,0.5705999999999999,0.5332333333333332,110.04333333333336
110,2017-01-06,Boston Celtics,Philadelphia 76ers,0.5553666666666667,0.5137,111.01666666666668,0.5343,0.5012333333333332,102.47666666666667
111,2017-01-07,Boston Celtics,New Orleans Pelicans,0.5561,0.5140666666666667,111.1366666666667,0.5308333333333335,0.49423333333333336,104.4433333333333
112,2017-01-10,Boston Celtics,Toronto Raptors,0.5580666666666666,0.5151666666666667,111.87000000000003,0.5819333333333335,0.5333333333333334,117.79666666666668
113,2017-01-11,Boston Celtics,Washington Wizards,0.5593,0.5176333333333333,111.70666666666669,0.5640999999999999,0.5304666666666665,109.61999999999999
115,2017-01-16,Boston Celtics,Charlotte Hornets,0.5637333333333333,0.5240000000000001,112.29000000000002,0.5422999999999999,0.4939666666666667,108.64999999999996
116,2017-01-18,Boston Celtics,New York Knicks,0.5666666666666667,0.5276333333333335,112.86666666666669,0.5358666666666667,0.4985333333333332,108.78666666666663
117,2017-01-21,Boston Celtics,Portland Trail Blazers,0.5676333333333333,0.5274333333333335,113.60333333333334,0.5528999999999998,0.5136000000000002,109.93
118,2017-01-24,Boston Celtics,Washington Wizards,0.5695333333333334,0.5291333333333336,113.75000000000001,0.5730999999999998,0.5383666666666667,111.76999999999997
119,2017-01-25,Boston Celtics,Houston Rockets,0.5702666666666668,0.5287333333333335,113.90666666666668,0.5938333333333337,0.5576666666666671,116.99999999999997
120,2017-01-27,Boston Celtics,Orlando Magic,0.5724333333333333,0.5301000000000002,114.21666666666668,0.5396999999999997,0.5123666666666669,107.11666666666663
121,2017-01-28,Boston Celtics,Milwaukee Bucks,0.5766666666666667,0.5342666666666669,114.92000000000002,0.5704999999999998,0.5341666666666665,111.83000000000003
122,2017-01-30,Boston Celtics,Detroit Pistons,0.5751666666666666,0.5324666666666669,114.66666666666669,0.5372000000000001,0.5103000000000001,107.86666666666666
123,2017-02-01,Boston Celtics,Toronto Raptors,0.5756333333333333,0.5323333333333334,114.35000000000001,0.5595666666666669,0.5130666666666669,114.3966666666667
124,2017-02-03,Boston Celtics,Los Angeles Lakers,0.5766666666666665,0.5327000000000001,114.80666666666669,0.5360666666666664,0.4978666666666667,107.14666666666669
125,2017-02-05,Boston Celtics,Los Angeles Clippers,0.5765333333333332,0.5327666666666668,114.65000000000002,0.5720999999999996,0.5375,112.72
126,2017-02-08,Boston Celtics,Sacramento Kings,0.5780333333333333,0.5338,114.74666666666668,0.5675666666666668,0.5268999999999996,109.92666666666672
127,2017-02-09,Boston Celtics,Portland Trail Blazers,0.5759333333333333,0.5308666666666668,113.76000000000002,0.5504666666666664,0.5097333333333335,109.14666666666663
128,2017-02-11,Boston Celtics,Utah Jazz,0.5784666666666666,0.5329333333333335,114.72666666666669,0.5687666666666663,0.5327666666666667,110.56666666666669
129,2017-02-13,Boston Celtics,Dallas Mavericks,0.5843666666666665,0.5388333333333334,115.25333333333334,0.5649666666666665,0.5299666666666668,111.1866666666666
130,2017-02-15,Boston Celtics,Philadelphia 76ers,0.5870333333333331,0.5419333333333334,115.66666666666669,0.5437333333333328,0.5001333333333332,104.9266666666667
131,2017-02-16,Boston Celtics,Chicago Bulls,0.5892999999999998,0.5440000000000002,115.89666666666669,0.5319333333333333,0.4863333333333331,108.29333333333328
132,2017-02-24,Boston Celtics,Toronto Raptors,0.5914999999999999,0.5457333333333334,116.19666666666669,0.5476333333333334,0.5031666666666669,110.22000000000003
133,2017-02-26,Boston Celtics,Detroit Pistons,0.5908333333333332,0.5463666666666668,115.96666666666668,0.5303333333333333,0.49943333333333334,107.26
135,2017-03-01,Boston Celtics,Cleveland Cavaliers,0.5898,0.5451333333333335,115.29666666666667,0.5816666666666667,0.5466999999999999,114.13333333333334
136,2017-03-03,Boston Celtics,Los Angeles Lakers,0.5898,0.5446666666666667,114.77000000000001,0.5339333333333333,0.49776666666666664,106.31
137,2017-03-05,Boston Celtics,Phoenix Suns,0.5899666666666666,0.5452666666666668,114.48333333333335,0.554066666666667,0.5053,110.43000000000004
138,2017-03-06,Boston Celtics,Los Angeles Clippers,0.5863333333333333,0.5411666666666668,113.96333333333334,0.5619333333333327,0.5298,110.78999999999999
139,2017-03-08,Boston Celtics,Golden State Warriors,0.5816333333333332,0.5359,113.28666666666666,0.6003000000000001,0.5638333333333335,116.8166666666667
140,2017-03-10,Boston Celtics,Denver Nuggets,0.5759666666666666,0.5302666666666667,112.57333333333332,0.5828333333333334,0.5477333333333333,116.62666666666668
141,2017-03-12,Boston Celtics,Chicago Bulls,0.5753666666666667,0.5297000000000001,112.24,0.5333666666666663,0.4914666666666664,107.29333333333328
142,2017-03-15,Boston Celtics,Minnesota Timberwolves,0.5753,0.5307333333333334,111.64666666666666,0.564333333333333,0.5225000000000001,112.60333333333334
143,2017-03-17,Boston Celtics,Brooklyn Nets,0.5785666666666667,0.5341666666666668,112.33999999999999,0.5634666666666662,0.5209333333333335,106.70666666666665
144,2017-03-19,Boston Celtics,Philadelphia 76ers,0.5742666666666667,0.5286666666666667,111.57999999999998,0.555533333333333,0.5141999999999999,106.30000000000003
145,2017-03-20,Boston Celtics,Washington Wizards,0.5725333333333334,0.5254666666666667,111.08333333333331,0.5768333333333334,0.5366333333333333,114.70666666666669
146,2017-03-22,Boston Celtics,Indiana Pacers,0.5695666666666667,0.5219666666666667,110.82999999999998,0.5593999999999999,0.5187999999999997,108.9266666666667
147,2017-03-24,Boston Celtics,Phoenix Suns,0.5726666666666667,0.5267333333333334,111.00333333333332,0.5423000000000003,0.4935,107.72666666666667
148,2017-03-26,Boston Celtics,Miami Heat,0.5730666666666667,0.5272666666666668,111.18666666666665,0.5724999999999995,0.5439999999999995,114.4866666666667
149,2017-03-29,Boston Celtics,Milwaukee Bucks,0.5752333333333333,0.5296666666666668,111.44999999999999,0.5762999999999997,0.5373000000000002,111.43
150,2017-03-31,Boston Celtics,Orlando Magic,0.5718333333333334,0.5259666666666668,111.12666666666664,0.5210666666666662,0.48126666666666673,103.79333333333332
152,2016-10-28,Brooklyn Nets,Indiana Pacers,0.553,0.521,113.6,0.602,0.559,113.7
153,2016-10-29,Brooklyn Nets,Milwaukee Bucks,0.5455000000000001,0.5075000000000001,108.4,0.476,0.44,99.5
154,2016-10-31,Brooklyn Nets,Chicago Bulls,0.5506666666666667,0.507,107.66666666666667,0.5589999999999999,0.5135,118.9
155,2016-11-02,Brooklyn Nets,Detroit Pistons,0.5175000000000001,0.47275,102.5,0.516,0.49,105.425
156,2016-11-04,Brooklyn Nets,Charlotte Hornets,0.5446000000000001,0.5032,104.4,0.53425,0.48624999999999996,106.82499999999999
157,2016-11-08,Brooklyn Nets,Minnesota Timberwolves,0.5361666666666668,0.49500000000000005,102.38333333333333,0.549,0.5052,107.78
158,2016-11-09,Brooklyn Nets,New York Knicks,0.5567142857142858,0.5145714285714286,104.44285714285714,0.5406666666666667,0.5061666666666667,107.76666666666667
159,2016-11-12,Brooklyn Nets,Phoenix Suns,0.5531250000000001,0.511125,103.24999999999999,0.5277777777777778,0.4785555555555555,102.46666666666665
160,2016-11-14,Brooklyn Nets,Los Angeles Clippers,0.5614444444444445,0.5177777777777778,104.35555555555555,0.5520999999999999,0.5097,111.05
161,2016-11-15,Brooklyn Nets,Los Angeles Lakers,0.5601,0.5166000000000001,103.63,0.571,0.5298181818181819,109.7
162,2016-11-18,Brooklyn Nets,Oklahoma City Thunder,0.5589090909090909,0.5164545454545455,104.13636363636364,0.5270833333333333,0.49008333333333337,103.91666666666669
163,2016-11-20,Brooklyn Nets,Portland Trail Blazers,0.5578333333333334,0.5140833333333333,104.02499999999999,0.5482142857142857,0.5057142857142857,106.67857142857143
165,2016-11-25,Brooklyn Nets,Indiana Pacers,0.549,0.5052857142857143,103.37142857142858,0.5306875,0.4959375,103.1625
166,2016-11-27,Brooklyn Nets,Sacramento Kings,0.5486666666666667,0.5066,103.08,0.5480625,0.5012500000000001,108.10625000000002
167,2016-11-29,Brooklyn Nets,Los Angeles Clippers,0.549625,0.5080000000000001,103.34375,0.5702222222222221,0.5238888888888888,112.72222222222223
168,2016-12-01,Brooklyn Nets,Milwaukee Bucks,0.5484705882352942,0.5072352941176471,103.47058823529412,0.5416249999999999,0.5066875000000001,106.53125000000001
169,2016-12-03,Brooklyn Nets,Milwaukee Bucks,0.5448888888888889,0.504,103.13333333333334,0.5449411764705882,0.5088823529411766,107.1058823529412
170,2016-12-05,Brooklyn Nets,Washington Wizards,0.5418947368421052,0.5003157894736843,102.91052631578948,0.5323888888888889,0.4950555555555555,105.88333333333334
171,2016-12-07,Brooklyn Nets,Denver Nuggets,0.5448,0.5034,103.415,0.5311904761904762,0.4889047619047619,106.31904761904764
172,2016-12-10,Brooklyn Nets,San Antonio Spurs,0.5468571428571428,0.5049047619047619,103.97619047619048,0.5600869565217392,0.5145652173913043,110.18260869565219
173,2016-12-12,Brooklyn Nets,Houston Rockets,0.5454090909090908,0.5025909090909091,103.75,0.5825,0.5500416666666668,114.85000000000001
174,2016-12-14,Brooklyn Nets,Los Angeles Lakers,0.5484782608695652,0.5054782608695653,104.05652173913045,0.5381111111111111,0.4962962962962963,106.24444444444443
175,2016-12-16,Brooklyn Nets,Orlando Magic,0.547125,0.5030833333333334,104.36250000000001,0.5151111111111111,0.48455555555555563,102.94814814814815
176,2016-12-18,Brooklyn Nets,Philadelphia 76ers,0.5487599999999999,0.5044000000000001,104.436,0.5282307692307693,0.4975769230769229,100.53461538461539
177,2016-12-20,Brooklyn Nets,Toronto Raptors,0.5493846153846152,0.5049615384615385,104.51153846153846,0.5841481481481482,0.5384074074074076,118.97407407407408
178,2016-12-22,Brooklyn Nets,Golden State Warriors,0.5476666666666665,0.5029629629629631,104.38888888888889,0.5994827586206897,0.565551724137931,117.18620689655172
179,2016-12-23,Brooklyn Nets,Cleveland Cavaliers,0.5474999999999999,0.5034642857142858,103.95714285714287,0.5798148148148148,0.543925925925926,115.52962962962964
180,2016-12-26,Brooklyn Nets,Charlotte Hornets,0.5469999999999998,0.5031379310344828,103.6241379310345,0.5383333333333333,0.4950000000000001,107.50666666666665
181,2016-12-28,Brooklyn Nets,Chicago Bulls,0.5513333333333332,0.5074666666666666,104.18000000000002,0.5200666666666665,0.4738,107.03000000000002
182,2016-12-30,Brooklyn Nets,Washington Wizards,0.5506333333333332,0.5069666666666667,103.82666666666668,0.5536333333333333,0.5157666666666666,109.28333333333333
183,2017-01-02,Brooklyn Nets,Utah Jazz,0.5513333333333332,0.5071666666666667,103.60000000000004,0.5723333333333332,0.5357333333333332,110.13000000000004
184,2017-01-05,Brooklyn Nets,Indiana Pacers,0.5494666666666664,0.5056999999999999,103.2066666666667,0.5497666666666666,0.5026333333333332,106.52
185,2017-01-06,Brooklyn Nets,Cleveland Cavaliers,0.5544999999999998,0.5117,103.98000000000003,0.5713,0.5337999999999999,114.34333333333333
186,2017-01-08,Brooklyn Nets,Philadelphia 76ers,0.5508333333333332,0.5075333333333334,103.54000000000003,0.5371,0.5032333333333332,102.80666666666667
188,2017-01-12,Brooklyn Nets,New Orleans Pelicans,0.5468666666666665,0.5042000000000001,102.76666666666668,0.5340666666666668,0.4981666666666667,105.14666666666662
189,2017-01-13,Brooklyn Nets,Toronto Raptors,0.5448,0.5032666666666666,102.55000000000001,0.5822333333333335,0.5339333333333335,117.71333333333335
