,date_game,team_name,opposing_team,Team TS%,Team eFG%,Team ORtg,Opp TS%,Opp eFG%,Opp ORtg
0,2017-10-18,Atlanta Hawks,Dallas Mavericks,,,,,,
1,2017-10-20,Atlanta Hawks,Charlotte Hornets,0.582,0.559,118.7,0.525,0.459,91.4
2,2017-10-22,Atlanta Hawks,Brooklyn Nets,0.516,0.48750000000000004,102.5,0.5965,0.546,116.5
3,2017-10-23,Atlanta Hawks,Miami Heat,0.5016666666666666,0.45100000000000007,101.5,0.5515,0.5365,107.9
4,2017-10-26,Atlanta Hawks,Chicago Bulls,0.51475,0.46825000000000006,99.775,0.5206666666666666,0.49099999999999994,100.89999999999999
5,2017-10-27,Atlanta Hawks,Denver Nuggets,0.511,0.46720000000000006,99.06,0.527,0.501,102.325
6,2017-10-29,Atlanta Hawks,Milwaukee Bucks,0.5141666666666667,0.4716666666666667,100.06666666666666,0.5724,0.539,106.17999999999999
7,2017-11-01,Atlanta Hawks,Philadelphia 76ers,0.5262857142857144,0.48314285714285715,101.1,0.5467142857142857,0.5211428571428571,104.18571428571428
8,2017-11-03,Atlanta Hawks,Houston Rockets,0.524875,0.482625,100.975,0.5675555555555555,0.5237777777777778,108.34444444444443
9,2017-11-05,Atlanta Hawks,Cleveland Cavaliers,0.5315555555555556,0.49,101.26666666666667,0.5813333333333333,0.538888888888889,110.17777777777779
10,2017-11-06,Atlanta Hawks,Boston Celtics,0.5363,0.49510000000000004,102.59,0.5477000000000001,0.5095,108.27999999999997
11,2017-11-10,Atlanta Hawks,Detroit Pistons,0.5417272727272727,0.5011818181818183,103.4,0.5518181818181819,0.5242727272727272,110.02727272727272
12,2017-11-11,Atlanta Hawks,Washington Wizards,0.54275,0.5043333333333334,103.77500000000002,0.5667272727272727,0.523090909090909,110.96363636363638
13,2017-11-13,Atlanta Hawks,New Orleans Pelicans,0.540923076923077,0.5035384615384616,103.00769230769232,0.5623076923076924,0.5265384615384615,106.53846153846153
14,2017-11-15,Atlanta Hawks,Sacramento Kings,0.5435,0.507357142857143,103.65,0.5109230769230769,0.4803846153846154,99.74615384615385
15,2017-11-18,Atlanta Hawks,Boston Celtics,0.5560666666666666,0.5224666666666667,105.63333333333335,0.5358125,0.48974999999999996,106.42499999999998
16,2017-11-20,Atlanta Hawks,San Antonio Spurs,0.5569375,0.5230625,105.68125000000002,0.5425625000000001,0.5067499999999999,107.43750000000001
17,2017-11-22,Atlanta Hawks,Los Angeles Clippers,0.5524117647058824,0.5206470588235294,104.84705882352944,0.5423125,0.5036875,107.73125
18,2017-11-24,Atlanta Hawks,New York Knicks,0.5536666666666666,0.5218333333333333,105.21111111111114,0.5548235294117648,0.5177058823529412,110.14117647058823
19,2017-11-25,Atlanta Hawks,Toronto Raptors,0.5537894736842105,0.5227894736842105,105.95789473684214,0.5869444444444445,0.549888888888889,112.58888888888887
20,2017-11-30,Atlanta Hawks,Cleveland Cavaliers,0.5489999999999999,0.516,104.88500000000003,0.5871428571428571,0.5455238095238095,113.11428571428571
21,2017-12-02,Atlanta Hawks,Brooklyn Nets,0.553142857142857,0.5197619047619048,105.58571428571432,0.5482857142857143,0.5110952380952382,107.43809523809526
22,2017-12-04,Atlanta Hawks,Brooklyn Nets,0.5526363636363635,0.52,106.15000000000003,0.5487727272727272,0.511409090909091,107.35454545454546
23,2017-12-06,Atlanta Hawks,Orlando Magic,0.5494347826086955,0.5156956521739131,105.4521739130435,0.56396,0.5341999999999999,107.396
24,2017-12-09,Atlanta Hawks,Orlando Magic,0.5482499999999999,0.5145833333333334,105.21250000000002,0.5591111111111111,0.529,106.74074074074075
25,2017-12-10,Atlanta Hawks,New York Knicks,0.55204,0.51876,106.00800000000001,0.5566400000000001,0.5214000000000001,108.63600000000002
26,2017-12-12,Atlanta Hawks,Cleveland Cavaliers,0.5536153846153845,0.5195384615384616,106.14615384615385,0.5942222222222222,0.5539999999999999,114.12592592592594
27,2017-12-14,Atlanta Hawks,Detroit Pistons,0.5547037037037037,0.5208148148148148,106.65925925925927,0.5414074074074074,0.5110370370370371,107.37407407407407
28,2017-12-15,Atlanta Hawks,Memphis Grizzlies,0.5548571428571428,0.5213571428571429,106.44285714285715,0.5455714285714284,0.5027857142857143,104.575
29,2017-12-18,Atlanta Hawks,Miami Heat,0.5549999999999999,0.5212758620689656,106.25172413793103,0.5586206896551724,0.5280344827586207,105.26206896551726
